subj,trial,id,f1_l,f2_l,f3_l,f1_r,f2_r,f3_r,resp,rt,n,nd,nc,critical,train
s1048,116,63,0,1,1,1,0,1,0.448308399,75.1133,3,2,1,FALSE,TRUE
s1048,117,87,0,1,0,1,1,0,0.392082857,3.2618,2,1,1,TRUE,TRUE
s1048,118,46,0,0,1,0,1,1,0.948090995,1.8592,3,1,2,FALSE,TRUE
s1048,119,57,1,1,1,1,1,0,0.770043445,2.2416,3,1,2,FALSE,TRUE
s1048,120,12,1,0,0,0,0,0,0.087527837,1.9407,1,1,0,TRUE,FALSE
s1048,121,65,0,1,1,1,1,1,0.282755414,2.1053,3,1,2,TRUE,TRUE
s1048,122,33,1,0,1,1,0,1,0.98713651,1.7131,2,0,2,FALSE,FALSE
s1048,123,62,0,1,1,0,0,0,0.596681357,1.8234,3,2,1,FALSE,TRUE
s1048,124,74,1,1,0,0,0,1,0.109393326,1.688,3,3,0,FALSE,FALSE
s1048,125,58,1,1,1,0,1,0,0.27338449,2.709,3,2,1,FALSE,TRUE
s1048,126,21,0,0,0,1,0,0,0.150000662,48.8625,1,1,0,TRUE,FALSE
s1048,127,14,1,0,0,0,0,1,0.12188789,2.0116,2,2,0,FALSE,FALSE
s1048,128,51,1,1,1,1,0,0,0.620108666,1.7731,3,2,1,FALSE,TRUE
s1049,1,33,1,0,1,1,0,1,0.997263932,4.4329,2,0,2,FALSE,FALSE
s1049,2,22,0,0,0,0,0,0,0.997263932,2.4776,1,0,1,FALSE,FALSE
s1049,3,16,1,0,0,0,1,1,0.006346363,8.2428,3,3,0,FALSE,FALSE
s1049,4,35,1,0,1,1,1,1,0.790637723,5.6063,3,1,2,FALSE,TRUE
s1049,5,15,1,0,0,1,1,1,0.630668891,3.4628,3,2,1,FALSE,TRUE
s1049,6,37,1,0,1,1,1,0,0.630668891,3.9831,3,2,1,FALSE,TRUE
s1049,7,17,1,0,0,1,1,0,0.73064944,4.2792,2,1,1,FALSE,TRUE
s1049,8,65,0,1,1,1,1,1,0.582900434,7.5169,3,1,2,TRUE,TRUE
s1049,9,52,1,1,1,0,0,0,0.001902804,4.4311,3,3,0,FALSE,FALSE
s1049,10,51,1,1,1,1,0,0,0.59400941,3.5999,3,2,1,FALSE,TRUE
s1049,11,24,0,0,0,0,0,1,0.825075425,3.4554,2,1,1,FALSE,TRUE
s1049,12,46,0,0,1,0,1,1,0.715096905,3.3672,3,1,2,FALSE,TRUE
s1049,13,72,1,1,0,0,0,0,0.008568181,4.7297,2,2,0,FALSE,FALSE
s1049,14,66,0,1,1,0,1,1,0.998375012,4.3159,3,0,3,FALSE,FALSE
s1049,15,62,0,1,1,0,0,0,0.624003552,3.2665,3,2,1,FALSE,TRUE
s1049,16,42,0,0,1,0,0,0,0.775085188,2.8661,2,1,1,FALSE,TRUE
s1049,17,87,0,1,0,1,1,0,0.547351805,7.5106,2,1,1,TRUE,TRUE
s1049,18,44,0,0,1,0,0,1,0.995042228,2.5747,2,0,2,FALSE,FALSE
s1049,19,31,1,0,1,1,0,0,0.737314703,3.7537,2,1,1,FALSE,TRUE
s1049,20,34,1,0,1,0,0,1,0.585122214,6.3005,2,1,1,TRUE,TRUE
s1049,21,86,0,1,0,0,1,1,0.708431489,2.7486,3,1,2,FALSE,TRUE
s1049,22,36,1,0,1,0,1,1,0.409600923,3.837,3,2,1,FALSE,TRUE
s1049,23,88,0,1,0,0,1,0,0.9939313,3.4625,2,0,2,FALSE,FALSE
s1049,24,85,0,1,0,1,1,1,0.336281961,4.6303,3,2,1,FALSE,TRUE
s1049,25,11,1,0,0,1,0,0,0.996153004,2.3119,1,0,1,FALSE,FALSE
s1049,26,78,1,1,0,0,1,0,0.561793488,2.7753,2,1,1,TRUE,TRUE
s1049,27,13,1,0,0,1,0,1,0.761754357,2.0429,2,1,1,FALSE,TRUE
s1049,28,47,0,0,1,1,1,0,0.001902804,3.0201,3,3,0,FALSE,FALSE
s1049,29,73,1,1,0,1,0,1,0.556239001,2.7109,3,2,1,FALSE,TRUE
s1049,30,28,0,0,0,0,1,0,0.673993788,2.0885,2,1,1,FALSE,TRUE
s1049,31,26,0,0,0,0,1,1,0.56512612,2.2799,3,2,1,FALSE,TRUE
s1049,32,43,0,0,1,1,0,1,0.547351805,4.3136,2,1,1,TRUE,TRUE
s1049,33,58,1,1,1,0,1,0,0.05522571,3.9687,3,2,1,FALSE,TRUE
s1049,34,71,1,1,0,1,0,0,0.706209709,2.8911,2,1,1,FALSE,TRUE
s1049,35,84,0,1,0,0,0,1,0.631779819,8.8839,3,2,1,FALSE,TRUE
s1049,36,83,0,1,0,1,0,1,0.001902804,2.9282,3,3,0,FALSE,FALSE
s1049,37,61,0,1,1,1,0,0,0.000791952,2.7087,3,3,0,FALSE,FALSE
s1049,38,54,1,1,1,0,0,1,0.257408511,2.9563,3,2,1,FALSE,TRUE
s1049,39,75,1,1,0,1,1,1,0.736203775,2.7017,3,1,2,FALSE,TRUE
s1049,40,67,0,1,1,1,1,0,0.314064087,2.7663,3,2,1,FALSE,TRUE
s1049,41,77,1,1,0,1,1,0,0.997263932,2.4571,2,0,2,FALSE,FALSE
s1049,42,23,0,0,0,1,0,1,0.004124584,2.4844,2,2,0,FALSE,FALSE
s1049,43,74,1,1,0,0,0,1,0.004124584,2.5827,3,3,0,FALSE,FALSE
s1049,44,27,0,0,0,1,1,0,0.004124584,2.8746,2,2,0,FALSE,FALSE
s1049,45,18,1,0,0,0,1,0,0.004124584,2.1321,2,2,0,FALSE,FALSE
s1049,46,63,0,1,1,1,0,1,0.121879409,4.7043,3,2,1,FALSE,TRUE
s1049,47,76,1,1,0,0,1,1,0.151873551,4.0592,3,2,1,FALSE,TRUE
s1049,48,12,1,0,0,0,0,0,0.003013694,6.6268,1,1,0,TRUE,FALSE
s1049,49,81,0,1,0,1,0,0,0.003013694,3.6938,2,2,0,FALSE,FALSE
s1049,50,56,1,1,1,0,1,1,0.496250793,3.4161,3,1,2,TRUE,TRUE
s1049,51,68,0,1,1,0,1,0,0.752867238,3.4872,3,1,2,FALSE,TRUE
s1049,52,57,1,1,1,1,1,0,0.757310797,2.4222,3,1,2,FALSE,TRUE
s1049,53,64,0,1,1,0,0,1,0.627336183,3.6439,3,1,2,FALSE,TRUE
s1049,54,82,0,1,0,0,0,0,0.732871143,3.5348,2,1,1,FALSE,TRUE
s1049,55,38,1,0,1,0,1,0,0.003013694,2.9247,3,3,0,FALSE,FALSE
s1049,56,14,1,0,0,0,0,1,0.003013694,1.5515,2,2,0,FALSE,FALSE
s1049,57,48,0,0,1,0,1,0,0.536242906,4.2744,3,2,1,FALSE,TRUE
s1049,58,32,1,0,1,0,0,0,0.004124584,3.532,2,2,0,FALSE,FALSE
s1049,59,55,1,1,1,1,1,1,0.996153004,2.554,3,0,3,FALSE,FALSE
s1049,60,53,1,1,1,1,0,1,0.711764197,3.7677,3,1,2,FALSE,TRUE
s1049,61,21,0,0,0,1,0,0,0.004124584,2.1828,1,1,0,TRUE,FALSE
s1049,62,25,0,0,0,1,1,1,0.004124584,1.5532,3,3,0,FALSE,FALSE
s1049,63,41,0,0,1,1,0,0,0.004124584,1.7191,2,2,0,FALSE,FALSE
s1049,64,45,0,0,1,1,1,1,0.126322969,3.7568,3,2,1,FALSE,TRUE
s1049,65,44,0,0,1,0,0,1,0.997263932,2.61,2,0,2,FALSE,FALSE
s1049,66,51,1,1,1,1,0,0,0.549573585,3.7911,3,2,1,FALSE,TRUE
s1049,67,26,0,0,0,0,1,1,0.549573585,2.2184,3,2,1,FALSE,TRUE
s1049,68,21,0,0,0,1,0,0,0.001902804,2.6341,1,1,0,TRUE,FALSE
s1049,69,63,0,1,1,1,0,1,0.085219851,6.6884,3,2,1,FALSE,TRUE
s1049,70,84,0,1,0,0,0,1,0.554017221,5.8114,3,2,1,FALSE,TRUE
s1049,71,81,0,1,0,1,0,0,0.006346363,2.8936,2,2,0,FALSE,FALSE
s1049,72,14,1,0,0,0,0,1,0.004124584,1.9428,2,2,0,FALSE,FALSE
s1049,73,53,1,1,1,1,0,1,0.598452969,3.2173,3,1,2,FALSE,TRUE
s1049,74,18,1,0,0,0,1,0,0.003013694,2.8075,2,2,0,FALSE,FALSE
s1049,75,15,1,0,0,1,1,1,0.441816921,2.94,3,2,1,FALSE,TRUE
s1049,76,43,0,0,1,1,0,1,0.108548654,5.4325,2,1,1,TRUE,TRUE
s1049,77,74,1,1,0,0,0,1,0.001902804,2.4356,3,3,0,FALSE,FALSE
s1049,78,41,0,0,1,1,0,0,0.001902804,2.041,2,2,0,FALSE,FALSE
s1049,79,28,0,0,0,0,1,0,0.667328372,3.6358,2,1,1,FALSE,TRUE
s1049,80,42,0,0,1,0,0,0,0.683991835,2.3946,2,1,1,FALSE,TRUE
s1049,81,47,0,0,1,1,1,0,0.003013694,2.1141,3,3,0,FALSE,FALSE
s1049,82,46,0,0,1,0,1,1,0.602896529,2.43,3,1,2,FALSE,TRUE
s1049,83,86,0,1,0,0,1,1,0.677326419,2.193,3,1,2,FALSE,TRUE
s1049,84,38,1,0,1,0,1,0,0.001902804,2.0183,3,3,0,FALSE,FALSE
s1049,85,68,0,1,1,0,1,0,0.634001599,2.5744,3,1,2,FALSE,TRUE
s1049,86,35,1,0,1,1,1,1,0.635112451,2.7732,3,1,2,FALSE,TRUE
s1049,87,11,1,0,0,1,0,0,0.997263932,2.4618,1,0,1,FALSE,FALSE
s1049,88,24,0,0,0,0,0,1,0.659552105,2.4315,2,1,1,FALSE,TRUE
s1049,89,13,1,0,0,1,0,1,0.659552105,1.576,2,1,1,FALSE,TRUE
s1049,90,62,0,1,1,0,0,0,0.434040654,6.0014,3,2,1,FALSE,TRUE
s1049,91,27,0,0,0,1,1,0,0.000791952,3.053,2,2,0,FALSE,FALSE
s1049,92,72,1,1,0,0,0,0,0.000791952,1.681,2,2,0,FALSE,FALSE
s1049,93,52,1,1,1,0,0,0,0.000791952,1.479,3,3,0,FALSE,FALSE
s1049,94,16,1,0,0,0,1,1,0.000791952,2.2003,3,3,0,FALSE,FALSE
s1049,95,58,1,1,1,0,1,0,0.105215946,4.1362,3,2,1,FALSE,TRUE
s1049,96,33,1,0,1,1,0,1,0.995042228,2.1447,2,0,2,FALSE,FALSE
s1049,97,85,0,1,0,1,1,1,0.105215946,3.4625,3,2,1,FALSE,TRUE
s1049,98,71,1,1,0,1,0,0,0.602896529,2.5269,2,1,1,FALSE,TRUE
s1049,99,75,1,1,0,1,1,1,0.673993788,3.7136,3,1,2,FALSE,TRUE
s1049,100,56,1,1,1,0,1,1,0.5673479,4.6835,3,1,2,TRUE,TRUE
s1049,101,31,1,0,1,1,0,0,0.735092999,2.7627,2,1,1,FALSE,TRUE
s1049,102,34,1,0,1,0,0,1,0.4551476,4.3649,2,1,1,TRUE,TRUE
s1049,103,55,1,1,1,1,1,1,0.996153004,2.6718,3,0,3,FALSE,FALSE
s1049,104,77,1,1,0,1,1,0,0.996153004,1.305,2,0,2,FALSE,FALSE
s1049,105,17,1,0,0,1,1,0,0.726205728,3.0514,2,1,1,FALSE,TRUE
s1049,106,61,0,1,1,1,0,0,0.005235473,2.8628,3,3,0,FALSE,FALSE
s1049,107,66,0,1,1,0,1,1,0.997263932,2.367,3,0,3,FALSE,FALSE
s1049,108,23,0,0,0,1,0,1,0.006346363,3.1018,2,2,0,FALSE,FALSE
s1049,109,45,0,0,1,1,1,1,0.178534985,5.5919,3,2,1,FALSE,TRUE
s1049,110,65,0,1,1,1,1,1,0.642888718,10.0026,3,1,2,TRUE,TRUE
s1049,111,82,0,1,0,0,0,0,0.711764197,1.9854,2,1,1,FALSE,TRUE
s1049,112,48,0,0,1,0,1,0,0.647332278,3.0466,3,2,1,FALSE,TRUE
s1049,113,54,1,1,1,0,0,1,0.108548654,3.4055,3,2,1,FALSE,TRUE
s1049,114,73,1,1,0,1,0,1,0.590676702,4.0746,3,2,1,FALSE,TRUE
s1049,115,22,0,0,0,0,0,0,0.997263932,2.3581,1,0,1,FALSE,FALSE
s1049,116,37,1,0,1,1,1,0,0.602896529,2.651,3,2,1,FALSE,TRUE
s1049,117,32,1,0,1,0,0,0,0.003013694,6.2376,2,2,0,FALSE,FALSE
s1049,118,57,1,1,1,1,1,0,0.748423678,4.6006,3,1,2,FALSE,TRUE
s1049,119,25,0,0,0,1,1,1,0.004124584,2.512,3,3,0,FALSE,FALSE
s1049,120,67,0,1,1,1,1,0,0.154095331,4.4551,3,2,1,FALSE,TRUE
s1049,121,36,1,0,1,0,1,1,0.16520423,2.7623,3,2,1,FALSE,TRUE
s1049,122,78,1,1,0,0,1,0,0.570680607,3.6568,2,1,1,TRUE,TRUE
s1049,123,87,0,1,0,1,1,0,0.604007457,2.4427,2,1,1,TRUE,TRUE
s1049,124,83,0,1,0,1,0,1,0.007457291,3.6776,3,3,0,FALSE,FALSE
s1049,125,88,0,1,0,0,1,0,0.990598668,2.2763,2,0,2,FALSE,FALSE
s1049,126,12,1,0,0,0,0,0,0.004124584,2.8106,1,1,0,TRUE,FALSE
s1049,127,64,0,1,1,0,0,1,0.667328372,3.3114,3,1,2,FALSE,TRUE
s1049,128,76,1,1,0,0,1,1,0.119657553,3.2576,3,2,1,FALSE,TRUE
s1050,1,12,1,0,0,0,0,0,0.907519531,7.1875,1,1,0,TRUE,FALSE
s1050,2,85,0,1,0,1,1,1,0.602363281,6.9001,3,2,1,FALSE,TRUE
s1050,3,41,0,0,1,1,0,0,0.514443359,5.1902,2,2,0,FALSE,FALSE
s1050,4,83,0,1,0,1,0,1,0.575688477,5.3479,3,3,0,FALSE,FALSE
s1050,5,28,0,0,0,0,1,0,0.722089844,2.8511,2,1,1,FALSE,TRUE
s1050,6,52,1,1,1,0,0,0,0.13984375,3.6247,3,3,0,FALSE,FALSE
s1050,7,73,1,1,0,1,0,1,0.575864258,2.775,3,2,1,FALSE,TRUE
s1050,8,25,0,0,0,1,1,1,0.048666992,3.8768,3,3,0,FALSE,FALSE
s1050,9,54,1,1,1,0,0,1,0.469995117,3.9476,3,2,1,FALSE,TRUE
s1050,10,75,1,1,0,1,1,1,0.665249023,3.5126,3,1,2,FALSE,TRUE
s1050,11,43,0,0,1,1,0,1,0.777207031,4.0422,2,1,1,TRUE,TRUE
s1050,12,14,1,0,0,0,0,1,0.656274414,4.9451,2,2,0,FALSE,FALSE
s1050,13,44,0,0,1,0,0,1,0.996577148,3.3585,2,0,2,FALSE,FALSE
s1050,14,71,1,1,0,1,0,0,0.712861328,4.2821,2,1,1,FALSE,TRUE
s1050,15,88,0,1,0,0,1,0,0.995517578,2.4584,2,0,2,FALSE,FALSE
s1050,16,35,1,0,1,1,1,1,0.753608398,4.1654,3,1,2,FALSE,TRUE
s1050,17,42,0,0,1,0,0,0,0.7609375,4.427,2,1,1,FALSE,TRUE
s1050,18,33,1,0,1,1,0,1,0.998217773,2.7586,2,0,2,FALSE,FALSE
s1050,19,62,0,1,1,0,0,0,0.413095703,3.2965,3,2,1,FALSE,TRUE
s1050,20,72,1,1,0,0,0,0,0.348867188,6.5855,2,2,0,FALSE,FALSE
s1050,21,21,0,0,0,1,0,0,0.735668945,3.7564,1,1,0,TRUE,FALSE
s1050,22,63,0,1,1,1,0,1,0.571196289,3.4924,3,2,1,FALSE,TRUE
s1050,23,64,0,1,1,0,0,1,0.657558594,31.6164,3,1,2,FALSE,TRUE
s1050,24,58,1,1,1,0,1,0,0.500756836,5.4263,3,2,1,FALSE,TRUE
s1050,25,34,1,0,1,0,0,1,0.755507812,3.111,2,1,1,TRUE,TRUE
s1050,26,17,1,0,0,1,1,0,0.682978516,6.0815,2,1,1,FALSE,TRUE
s1050,27,36,1,0,1,0,1,1,0.460600586,4.6226,3,2,1,FALSE,TRUE
s1050,28,46,0,0,1,0,1,1,0.723974609,5.2317,3,1,2,FALSE,TRUE
s1050,29,22,0,0,0,0,0,0,0.993691406,2.1276,1,0,1,FALSE,FALSE
s1050,30,27,0,0,0,1,1,0,0.467456055,3.6625,2,2,0,FALSE,FALSE
s1050,31,23,0,0,0,1,0,1,0.468310547,6.5067,2,2,0,FALSE,FALSE
s1050,32,16,1,0,0,0,1,1,0.011479492,9.3224,3,3,0,FALSE,FALSE
s1050,33,82,0,1,0,0,0,0,0.772788086,2.4916,2,1,1,FALSE,TRUE
s1050,34,57,1,1,1,1,1,0,0.837119141,2.8738,3,1,2,FALSE,TRUE
s1050,35,77,1,1,0,1,1,0,0.995356445,2.8408,2,0,2,FALSE,FALSE
s1050,36,31,1,0,1,1,0,0,0.743325195,8.101,2,1,1,FALSE,TRUE
s1050,37,45,0,0,1,1,1,1,0.516147461,5.5791,3,2,1,FALSE,TRUE
s1050,38,76,1,1,0,0,1,1,0.410786133,3.5023,3,2,1,FALSE,TRUE
s1050,39,86,0,1,0,0,1,1,0.794291992,2.7817,3,1,2,FALSE,TRUE
s1050,40,56,1,1,1,0,1,1,0.674345703,4.7482,3,1,2,TRUE,TRUE
s1050,41,11,1,0,0,1,0,0,0.997329102,2.5934,1,0,1,FALSE,FALSE
s1050,42,48,0,0,1,0,1,0,0.749804687,2.3869,3,2,1,FALSE,TRUE
s1050,43,18,1,0,0,0,1,0,0.611381836,3.5932,2,2,0,FALSE,FALSE
s1050,44,61,0,1,1,1,0,0,0.008657227,4.2842,3,3,0,FALSE,FALSE
s1050,45,24,0,0,0,0,0,1,0.726689453,4.3922,2,1,1,FALSE,TRUE
s1050,46,26,0,0,0,0,1,1,0.540058594,4.6684,3,2,1,FALSE,TRUE
s1050,47,55,1,1,1,1,1,1,0.995102539,4.8137,3,0,3,FALSE,FALSE
s1050,48,51,1,1,1,1,0,0,0.398032227,4.3641,3,2,1,FALSE,TRUE
s1050,49,47,0,0,1,1,1,0,0.243071289,7.7844,3,3,0,FALSE,FALSE
s1050,50,66,0,1,1,0,1,1,0.995087891,2.5591,3,0,3,FALSE,FALSE
s1050,51,13,1,0,0,1,0,1,0.750195313,2.3762,2,1,1,FALSE,TRUE
s1050,52,81,0,1,0,1,0,0,0.661743164,8.6327,2,2,0,FALSE,FALSE
s1050,53,78,1,1,0,0,1,0,0.775820313,2.7586,2,1,1,TRUE,TRUE
s1050,54,68,0,1,1,0,1,0,0.787197266,2.7626,3,1,2,FALSE,TRUE
s1050,55,67,0,1,1,1,1,0,0.424042969,3.2069,3,2,1,FALSE,TRUE
s1050,56,74,1,1,0,0,0,1,0.440078125,6.9332,3,3,0,FALSE,FALSE
s1050,57,38,1,0,1,0,1,0,0.506943359,8.9355,3,3,0,FALSE,FALSE
s1050,58,15,1,0,0,1,1,1,0.351083984,3.6478,3,2,1,FALSE,TRUE
s1050,59,87,0,1,0,1,1,0,0.714082031,4.0275,2,1,1,TRUE,TRUE
s1050,60,53,1,1,1,1,0,1,0.601142578,4.3268,3,1,2,FALSE,TRUE
s1050,61,84,0,1,0,0,0,1,0.589179687,8.6182,3,2,1,FALSE,TRUE
s1050,62,32,1,0,1,0,0,0,0.471645508,6.9874,2,2,0,FALSE,FALSE
s1050,63,65,0,1,1,1,1,1,0.753793945,3.0511,3,1,2,TRUE,TRUE
s1050,64,37,1,0,1,1,1,0,0.784321289,5.6855,3,2,1,FALSE,TRUE
s1050,65,67,0,1,1,1,1,0,0.415424805,3.6115,3,2,1,FALSE,TRUE
s1050,66,12,1,0,0,0,0,0,0.756269531,4.77,1,1,0,TRUE,FALSE
s1050,67,22,0,0,0,0,0,0,0.997626953,2.5318,1,0,1,FALSE,FALSE
s1050,68,28,0,0,0,0,1,0,0.715751953,3.1104,2,1,1,FALSE,TRUE
s1050,69,45,0,0,1,1,1,1,0.364638672,5.311,3,2,1,FALSE,TRUE
s1050,70,32,1,0,1,0,0,0,0.563579102,5.0962,2,2,0,FALSE,FALSE
s1050,71,24,0,0,0,0,0,1,0.747539063,10.233,2,1,1,FALSE,TRUE
s1050,72,38,1,0,1,0,1,0,0.447226562,3.9923,3,3,0,FALSE,FALSE
s1050,73,56,1,1,1,0,1,1,0.746337891,2.765,3,1,2,TRUE,TRUE
s1050,74,54,1,1,1,0,0,1,0.468623047,11.4394,3,2,1,FALSE,TRUE
s1050,75,71,1,1,0,1,0,0,0.79730957,2.929,2,1,1,FALSE,TRUE
s1050,76,53,1,1,1,1,0,1,0.783920898,4.535,3,1,2,FALSE,TRUE
s1050,77,65,0,1,1,1,1,1,0.759555664,4.4849,3,1,2,TRUE,TRUE
s1050,78,43,0,0,1,1,0,1,0.749375,2.8926,2,1,1,TRUE,TRUE
s1050,79,82,0,1,0,0,0,0,0.775800781,2.709,2,1,1,FALSE,TRUE
s1050,80,52,1,1,1,0,0,0,0.043774414,7.1732,3,3,0,FALSE,FALSE
s1050,81,33,1,0,1,1,0,1,0.996469727,2.3835,2,0,2,FALSE,FALSE
s1050,82,16,1,0,0,0,1,1,0.031196289,4.3419,3,3,0,FALSE,FALSE
s1050,83,66,0,1,1,0,1,1,0.997124023,6.0012,3,0,3,FALSE,FALSE
s1050,84,11,1,0,0,1,0,0,0.994716797,2.1478,1,0,1,FALSE,FALSE
s1050,85,31,1,0,1,1,0,0,0.754804688,4.782,2,1,1,FALSE,TRUE
s1050,86,37,1,0,1,1,1,0,0.514360352,3.493,3,2,1,FALSE,TRUE
s1050,87,18,1,0,0,0,1,0,0.45293457,5.3435,2,2,0,FALSE,FALSE
s1050,88,58,1,1,1,0,1,0,0.214550781,12.2915,3,2,1,FALSE,TRUE
s1050,89,51,1,1,1,1,0,0,0.317001953,4.9711,3,2,1,FALSE,TRUE
s1050,90,68,0,1,1,0,1,0,0.717587891,4.6011,3,1,2,FALSE,TRUE
s1050,91,78,1,1,0,0,1,0,0.724824219,10.1176,2,1,1,TRUE,TRUE
s1050,92,75,1,1,0,1,1,1,0.761323242,4.9077,3,1,2,FALSE,TRUE
s1050,93,74,1,1,0,0,0,1,0.576630859,17.0396,3,3,0,FALSE,FALSE
s1050,94,86,0,1,0,0,1,1,0.801479492,10.2484,3,1,2,FALSE,TRUE
s1050,95,27,0,0,0,1,1,0,0.668271484,3.7505,2,2,0,FALSE,FALSE
s1050,96,34,1,0,1,0,0,1,0.80234375,4.0351,2,1,1,TRUE,TRUE
s1050,97,36,1,0,1,0,1,1,0.591074219,4.3837,3,2,1,FALSE,TRUE
s1050,98,63,0,1,1,1,0,1,0.451196289,6.8126,3,2,1,FALSE,TRUE
s1050,99,17,1,0,0,1,1,0,0.753305664,4.1663,2,1,1,FALSE,TRUE
s1050,100,13,1,0,0,1,0,1,0.829594727,4.8932,2,1,1,FALSE,TRUE
s1050,101,35,1,0,1,1,1,1,0.79449707,13.1322,3,1,2,FALSE,TRUE
s1050,102,14,1,0,0,0,0,1,0.55847168,20.7386,2,2,0,FALSE,FALSE
s1050,103,77,1,1,0,1,1,0,0.995068359,3.2952,2,0,2,FALSE,FALSE
s1050,104,73,1,1,0,1,0,1,0.568300781,7.4846,3,2,1,FALSE,TRUE
s1050,105,76,1,1,0,0,1,1,0.145341797,4.9933,3,2,1,FALSE,TRUE
s1050,106,25,0,0,0,1,1,1,0.001342773,3.8915,3,3,0,FALSE,FALSE
s1050,107,72,1,1,0,0,0,0,0.438920898,4.3177,2,2,0,FALSE,FALSE
s1050,108,47,0,0,1,1,1,0,0.103481445,5.2844,3,3,0,FALSE,FALSE
s1050,109,85,0,1,0,1,1,1,0.217246094,12.4597,3,2,1,FALSE,TRUE
s1050,110,64,0,1,1,0,0,1,0.627197266,8.8019,3,1,2,FALSE,TRUE
s1050,111,84,0,1,0,0,0,1,0.719526367,18.925,3,2,1,FALSE,TRUE
s1050,112,55,1,1,1,1,1,1,0.997827148,3.9591,3,0,3,FALSE,FALSE
s1050,113,21,0,0,0,1,0,0,0.719165039,3.5511,1,1,0,TRUE,FALSE
s1050,114,88,0,1,0,0,1,0,0.996845703,1.8563,2,0,2,FALSE,FALSE
s1050,115,61,0,1,1,1,0,0,0.001391602,12.6875,3,3,0,FALSE,FALSE
s1050,116,15,1,0,0,1,1,1,0.434692383,4.9514,3,2,1,FALSE,TRUE
s1050,117,48,0,0,1,0,1,0,0.524277344,5.1477,3,2,1,FALSE,TRUE
s1050,118,46,0,0,1,0,1,1,0.765571289,2.9999,3,1,2,FALSE,TRUE
s1050,119,42,0,0,1,0,0,0,0.761586914,3.1161,2,1,1,FALSE,TRUE
s1050,120,23,0,0,0,1,0,1,0.167294922,5.5008,2,2,0,FALSE,FALSE
s1050,121,83,0,1,0,1,0,1,0.100839844,5.3612,3,3,0,FALSE,FALSE
s1050,122,81,0,1,0,1,0,0,0.145571289,19.0376,2,2,0,FALSE,FALSE
s1050,123,41,0,0,1,1,0,0,0.365175781,3.087,2,2,0,FALSE,FALSE
s1050,124,87,0,1,0,1,1,0,0.732827148,5.0852,2,1,1,TRUE,TRUE
s1050,125,44,0,0,1,0,0,1,0.994526367,2.5739,2,0,2,FALSE,FALSE
s1050,126,26,0,0,0,0,1,1,0.377446289,2.8708,3,2,1,FALSE,TRUE
s1050,127,57,1,1,1,1,1,0,0.734243164,8.3885,3,1,2,FALSE,TRUE
s1050,128,62,0,1,1,0,0,0,0.494926758,3.1802,3,2,1,FALSE,TRUE
s1051,1,55,1,1,1,1,1,1,0.9925,6.2933,3,0,3,FALSE,FALSE
s1051,2,36,1,0,1,0,1,1,0.16,2.2423,3,2,1,FALSE,TRUE
s1051,3,35,1,0,1,1,1,1,0.78875,2.3184,3,1,2,FALSE,TRUE
s1051,4,83,0,1,0,1,0,1,0.19875,1.9713,3,3,0,FALSE,FALSE
s1051,5,52,1,1,1,0,0,0,0.245,2.2507,3,3,0,FALSE,FALSE
s1051,6,15,1,0,0,1,1,1,0.70625,2.009,3,2,1,FALSE,TRUE
s1051,7,47,0,0,1,1,1,0,0.18375,2.0054,3,3,0,FALSE,FALSE
s1051,8,58,1,1,1,0,1,0,0.2525,1.4342,3,2,1,FALSE,TRUE
s1051,9,84,0,1,0,0,0,1,0.70875,2.3042,3,2,1,FALSE,TRUE
s1051,10,34,1,0,1,0,0,1,0.38375,2.3117,2,1,1,TRUE,TRUE
s1051,11,88,0,1,0,0,1,0,0.9925,2.0938,2,0,2,FALSE,FALSE
s1051,12,56,1,1,1,0,1,1,0.53375,2.513,3,1,2,TRUE,TRUE
s1051,13,11,1,0,0,1,0,0,0.99125,2.5309,1,0,1,FALSE,FALSE
s1051,14,48,0,0,1,0,1,0,0.62125,2.8338,3,2,1,FALSE,TRUE
s1051,15,41,0,0,1,1,0,0,0.14125,2.5029,2,2,0,FALSE,FALSE
s1051,16,67,0,1,1,1,1,0,0.21125,1.9027,3,2,1,FALSE,TRUE
s1051,17,61,0,1,1,1,0,0,0.2125,2.336,3,3,0,FALSE,FALSE
s1051,18,21,0,0,0,1,0,0,0.20375,1.7739,1,1,0,TRUE,FALSE
s1051,19,87,0,1,0,1,1,0,0.5,3.4776,2,1,1,TRUE,TRUE
s1051,20,25,0,0,0,1,1,1,0.26125,2.0738,3,3,0,FALSE,FALSE
s1051,21,33,1,0,1,1,0,1,0.9975,2.4593,2,0,2,FALSE,FALSE
s1051,22,17,1,0,0,1,1,0,0.82375,1.7717,2,1,1,FALSE,TRUE
s1051,23,76,1,1,0,0,1,1,0.27625,2.7104,3,2,1,FALSE,TRUE
s1051,24,77,1,1,0,1,1,0,0.9925,3.2536,2,0,2,FALSE,FALSE
s1051,25,24,0,0,0,0,0,1,0.76625,2.6072,2,1,1,FALSE,TRUE
s1051,26,27,0,0,0,1,1,0,0.215,2.0399,2,2,0,FALSE,FALSE
s1051,27,31,1,0,1,1,0,0,0.755,1.8441,2,1,1,FALSE,TRUE
s1051,28,81,0,1,0,1,0,0,0.28125,2.109,2,2,0,FALSE,FALSE
s1051,29,14,1,0,0,0,0,1,0.40625,1.5336,2,2,0,FALSE,FALSE
